"(0, '0.198*""file"" + 0.049*""time"" + 0.044*""event"" + 0.039*""form"" + 0.038*""change"" + 0.033*""webpack"" + 0.030*""handle"" + 0.028*""information"" + 0.027*""state"" + 0.027*""dependency"" + 0.024*""deprecate"" + 0.023*""starter"" + 0.023*""move"" + 0.021*""svg"" + 0.020*""font"" + 0.019*""pdf"" + 0.019*""tab"" + 0.019*""loader"" + 0.019*""call"" + 0.018*""card""')"
"(1, '0.161*""ruby"" + 0.089*""lightweight"" + 0.086*""rail"" + 0.056*""website"" + 0.049*""distribute"" + 0.037*""mac"" + 0.034*""facebook"" + 0.033*""controller"" + 0.030*""parse"" + 0.025*""binary"" + 0.025*""host"" + 0.022*""automatic"" + 0.022*""block"" + 0.020*""curated_list"" + 0.019*""es6"" + 0.018*""gem"" + 0.017*""setup"" + 0.017*""optimize"" + 0.016*""apple"" + 0.014*""collect""')"
"(2, '0.103*""example"" + 0.098*""engine"" + 0.085*""swift"" + 0.084*""window"" + 0.066*""linux"" + 0.065*""game"" + 0.038*""share"" + 0.037*""element"" + 0.034*""3d"" + 0.028*""request"" + 0.026*""minimal"" + 0.026*""curated_list_awesome"" + 0.021*""community"" + 0.020*""embed"" + 0.019*""io"" + 0.018*""builder"" + 0.017*""select"" + 0.015*""alternative"" + 0.014*""console"" + 0.014*""follow""')"
"(3, '0.219*""source"" + 0.166*""open"" + 0.067*""version"" + 0.057*""free"" + 0.054*""software"" + 0.045*""core"" + 0.040*""stream"" + 0.029*""cli"" + 0.028*""redis"" + 0.027*""update"" + 0.025*""widget"" + 0.023*""router"" + 0.022*""include"" + 0.019*""backend"" + 0.014*""wip"" + 0.013*""library"" + 0.011*""apache"" + 0.011*""server"" + 0.011*""calendar"" + 0.010*""item""')"
"(4, '0.119*""test"" + 0.092*""build"" + 0.089*""run"" + 0.051*""book"" + 0.044*""integration"" + 0.042*""configuration"" + 0.042*""laravel"" + 0.039*""interactive"" + 0.037*""various"" + 0.036*""redux"" + 0.029*""boilerplate"" + 0.027*""quickly"" + 0.024*""different"" + 0.024*""tool"" + 0.020*""button"" + 0.017*""auto"" + 0.017*""exploit"" + 0.017*""universal"" + 0.016*""day"" + 0.012*""use""')"
"(5, '0.084*""generator"" + 0.063*""site"" + 0.060*""single"" + 0.049*""common"" + 0.036*""fork"" + 0.034*""replacement"" + 0.034*""asynchronous"" + 0.033*""slide"" + 0.033*""password"" + 0.033*""plugins"" + 0.029*""restful"" + 0.027*""suite"" + 0.025*""sync"" + 0.025*""best"" + 0.024*""standalone"" + 0.021*""personal"" + 0.019*""archive"" + 0.018*""use"" + 0.017*""page"" + 0.016*""compression""')"
"(6, '0.244*""c"" + 0.115*""library"" + 0.029*""socket"" + 0.029*""clone"" + 0.026*""scalable"" + 0.023*""arduino"" + 0.022*""micro"" + 0.022*""mvc"" + 0.021*""gradle"" + 0.020*""name"" + 0.019*""queue"" + 0.018*""talk"" + 0.018*""cod"" + 0.016*""uiview"" + 0.015*""io"" + 0.015*""fast"" + 0.014*""persistent"" + 0.013*""use"" + 0.013*""simple"" + 0.013*""fluent""')"
"(7, '0.259*""data"" + 0.108*""work"" + 0.049*""algorithm"" + 0.035*""structure"" + 0.025*""dashboard"" + 0.023*""macos"" + 0.021*""library"" + 0.018*""hack"" + 0.017*""neural_network"" + 0.017*""use"" + 0.016*""spec"" + 0.015*""group"" + 0.014*""best_practice"" + 0.013*""contain"" + 0.013*""manipulate"" + 0.012*""large"" + 0.012*""neural"" + 0.012*""tool"" + 0.012*""operating_system"" + 0.012*""visualization""')"
"(8, '0.083*""manage"" + 0.075*""toolkit"" + 0.067*""awesome"" + 0.065*""org"" + 0.061*""angular"" + 0.055*""twitter"" + 0.048*""mirror"" + 0.046*""command"" + 0.038*""storage"" + 0.036*""http"" + 0.027*""stack"" + 0.026*""please"" + 0.022*""dsl"" + 0.022*""visualize"" + 0.019*""article"" + 0.019*""challenge"" + 0.016*""presentation"" + 0.016*""markup"" + 0.015*""logic"" + 0.014*""much""')"
"(9, '0.116*""learn"" + 0.084*""power"" + 0.065*""standard"" + 0.054*""link"" + 0.052*""analytics"" + 0.046*""live"" + 0.042*""need"" + 0.041*""player"" + 0.034*""field"" + 0.032*""flash"" + 0.027*""popular"" + 0.025*""zero"" + 0.021*""setting"" + 0.017*""possible"" + 0.016*""people"" + 0.016*""ajax"" + 0.014*""mimic"" + 0.013*""curated"" + 0.012*""support"" + 0.011*""gtk""')"
