"(0, '0.116*""android"" + 0.097*""http"" + 0.055*""github"" + 0.050*""com"" + 0.038*""design"" + 0.035*""theme"" + 0.032*""sample"" + 0.026*""library"" + 0.020*""ui"" + 0.019*""app"" + 0.019*""code"" + 0.019*""org"" + 0.019*""project"" + 0.017*""repo"" + 0.016*""tiny"" + 0.015*""track"" + 0.014*""repository"" + 0.014*""bootstrap"" + 0.012*""minimal"" + 0.012*""shell""')"
"(1, '0.119*""implementation"" + 0.042*""repository"" + 0.042*""database"" + 0.035*""official"" + 0.035*""docker"" + 0.023*""audio"" + 0.022*""protocol"" + 0.021*""security"" + 0.021*""standard"" + 0.021*""video"" + 0.019*""sql"" + 0.018*""image"" + 0.018*""processing"" + 0.018*""driver"" + 0.017*""advanced"" + 0.016*""tensorflow"" + 0.016*""cache"" + 0.015*""memory"" + 0.014*""support"" + 0.014*""layer""')"
"(2, '0.115*""framework"" + 0.065*""web"" + 0.056*""application"" + 0.041*""template"" + 0.033*""engine"" + 0.026*""use"" + 0.026*""flexible"" + 0.025*""building"" + 0.024*""base"" + 0.023*""demo"" + 0.023*""django"" + 0.022*""generator"" + 0.022*""built"" + 0.021*""simple"" + 0.020*""javascript"" + 0.016*""app"" + 0.015*""message"" + 0.014*""graphql"" + 0.013*""link"" + 0.013*""cm""')"
"(3, '0.130*""j"" + 0.081*""node"" + 0.039*""go"" + 0.028*""control"" + 0.026*""module"" + 0.023*""vue"" + 0.023*""distribute"" + 0.020*""simple"" + 0.019*""html5"" + 0.019*""library"" + 0.019*""javascript"" + 0.018*""parser"" + 0.018*""browser"" + 0.016*""use"" + 0.014*""nodejs"" + 0.014*""store"" + 0.013*""chart"" + 0.013*""tag"" + 0.013*""base"" + 0.013*""via""')"
"(4, '0.135*""source"" + 0.102*""open"" + 0.082*""code"" + 0.075*""system"" + 0.037*""management"" + 0.031*""content"" + 0.027*""book"" + 0.020*""task"" + 0.020*""graph"" + 0.019*""terminal"" + 0.019*""multi"" + 0.017*""paper"" + 0.016*""visualization"" + 0.016*""repository"" + 0.014*""project"" + 0.014*""focus"" + 0.014*""free"" + 0.013*""base"" + 0.013*""platform"" + 0.012*""world""')"
"(5, '0.061*""interface"" + 0.061*""project"" + 0.048*""user"" + 0.036*""collection"" + 0.034*""developer"" + 0.031*""animation"" + 0.020*""mirror"" + 0.020*""form"" + 0.020*""allows"" + 0.020*""angular"" + 0.017*""create"" + 0.016*""emacs"" + 0.016*""use"" + 0.014*""check"" + 0.014*""see"" + 0.014*""host"" + 0.013*""read"" + 0.013*""mirror_apache"" + 0.012*""need"" + 0.012*""runtime""')"
"(6, '0.061*""language"" + 0.059*""program"" + 0.050*""file"" + 0.047*""javascript"" + 0.046*""cs"" + 0.041*""style"" + 0.034*""text"" + 0.028*""editor"" + 0.026*""html"" + 0.025*""power"" + 0.023*""markdown"" + 0.022*""configuration"" + 0.021*""site"" + 0.021*""manager"" + 0.019*""pure"" + 0.016*""blog"" + 0.014*""download"" + 0.014*""note"" + 0.013*""basic"" + 0.013*""functional""')"
"(7, '0.056*""build"" + 0.044*""apps"" + 0.044*""set"" + 0.041*""learn"" + 0.037*""resource"" + 0.035*""help"" + 0.031*""documentation"" + 0.029*""awesome"" + 0.027*""powerful"" + 0.025*""without"" + 0.024*""container"" + 0.024*""cross_platform"" + 0.023*""tool"" + 0.021*""use"" + 0.018*""request"" + 0.018*""service"" + 0.018*""angularjs"" + 0.016*""kubernetes"" + 0.016*""aws"" + 0.015*""application""')"
"(8, '0.132*""api"" + 0.102*""client"" + 0.099*""server"" + 0.057*""example"" + 0.031*""use"" + 0.030*""git"" + 0.025*""stream"" + 0.024*""sdk"" + 0.022*""web"" + 0.022*""rest"" + 0.022*""google"" + 0.019*""various"" + 0.018*""side"" + 0.016*""cluster"" + 0.015*""let"" + 0.012*""microsoft"" + 0.011*""dashboard"" + 0.010*""javascript"" + 0.010*""library"" + 0.009*""error""')"
"(9, '0.109*""c"" + 0.101*""ruby"" + 0.055*""window"" + 0.054*""rail"" + 0.035*""library"" + 0.027*""binding"" + 0.025*""format"" + 0.021*""x"" + 0.019*""update"" + 0.019*""guide"" + 0.018*""oauth"" + 0.018*""authentication"" + 0.017*""deep_learn"" + 0.016*""complete"" + 0.015*""mac"" + 0.015*""version"" + 0.014*""release"" + 0.013*""use"" + 0.013*""slide"" + 0.012*""stack""')"
